account_key,status,join_date,cancel_date,days_to_cancel,is_udacity,is_canceled
447,canceled,24-04-2015,04-06-2015,41,FALSE,TRUE
370,current,24-04-2015,,,FALSE,FALSE
84,current,06-05-2015,,,FALSE,FALSE
255,current,06-05-2015,,,FALSE,FALSE
987,canceled,09-12-2014,11-12-2014,2,FALSE,TRUE
472,current,07-01-2015,,,FALSE,FALSE
802,canceled,08-01-2015,08-01-2015,0,FALSE,TRUE
664,canceled,08-01-2015,08-01-2015,0,FALSE,TRUE
272,canceled,08-01-2015,15-05-2015,127,FALSE,TRUE
32,current,08-01-2015,,,FALSE,FALSE
115,current,11-01-2015,,,FALSE,FALSE
997,canceled,12-01-2015,12-01-2015,0,FALSE,TRUE
434,canceled,12-01-2015,03-06-2015,142,FALSE,TRUE
1061,canceled,12-01-2015,14-01-2015,2,FALSE,TRUE
532,canceled,12-01-2015,19-06-2015,158,FALSE,TRUE
847,canceled,12-01-2015,19-01-2015,7,FALSE,TRUE
937,canceled,06-05-2015,13-06-2015,38,FALSE,TRUE
927,canceled,06-05-2015,13-05-2015,7,FALSE,TRUE
927,canceled,13-05-2015,20-07-2015,68,FALSE,TRUE
1022,canceled,07-05-2015,14-06-2015,38,FALSE,TRUE
1022,current,20-08-2015,,,FALSE,FALSE
320,current,07-05-2015,,,FALSE,FALSE
635,current,07-05-2015,,,FALSE,FALSE
182,current,08-05-2015,,,FALSE,FALSE
298,current,08-05-2015,,,FALSE,FALSE
385,current,08-05-2015,,,FALSE,FALSE
175,current,09-05-2015,,,FALSE,FALSE
942,canceled,10-05-2015,15-05-2015,5,FALSE,TRUE
120,current,11-05-2015,,,FALSE,FALSE
314,current,11-05-2015,,,FALSE,FALSE
331,current,11-05-2015,,,FALSE,FALSE
303,current,11-05-2015,,,FALSE,FALSE
533,current,11-05-2015,,,FALSE,FALSE
1026,canceled,11-05-2015,12-05-2015,1,FALSE,TRUE
17,current,11-05-2015,,,FALSE,FALSE
129,current,11-05-2015,,,FALSE,FALSE
189,current,12-05-2015,,,FALSE,FALSE
772,canceled,12-05-2015,19-05-2015,7,FALSE,TRUE
870,canceled,12-05-2015,12-05-2015,0,FALSE,TRUE
4,current,12-05-2015,,,FALSE,FALSE
454,current,12-05-2015,,,FALSE,FALSE
715,current,12-05-2015,,,FALSE,FALSE
410,canceled,12-05-2015,19-08-2015,99,FALSE,TRUE
1007,canceled,12-05-2015,19-06-2015,38,FALSE,TRUE
1007,canceled,18-07-2015,23-07-2015,5,FALSE,TRUE
758,canceled,12-05-2015,17-05-2015,5,FALSE,TRUE
16,current,13-05-2015,,,FALSE,FALSE
1165,canceled,12-01-2015,13-01-2015,1,FALSE,TRUE
297,current,12-01-2015,,,FALSE,FALSE
373,current,12-01-2015,,,FALSE,FALSE
1284,canceled,13-01-2015,13-01-2015,0,FALSE,TRUE
510,current,05-02-2015,,,FALSE,FALSE
645,canceled,09-02-2015,16-05-2015,96,FALSE,TRUE
1079,canceled,09-02-2015,09-02-2015,0,FALSE,TRUE
1281,canceled,09-02-2015,12-02-2015,3,FALSE,TRUE
36,current,13-05-2015,,,FALSE,FALSE
1068,canceled,28-05-2015,29-05-2015,1,FALSE,TRUE
616,current,28-05-2015,,,FALSE,FALSE
55,current,29-05-2015,,,FALSE,FALSE
538,current,02-06-2015,,,FALSE,FALSE
503,current,03-06-2015,,,FALSE,FALSE
196,current,03-06-2015,,,FALSE,FALSE
1217,canceled,06-06-2015,28-07-2015,52,FALSE,TRUE
1217,current,13-08-2015,,,FALSE,FALSE
1106,canceled,07-06-2015,13-06-2015,6,FALSE,TRUE
762,canceled,08-06-2015,15-07-2015,37,FALSE,TRUE
565,current,08-06-2015,,,FALSE,FALSE
897,canceled,08-06-2015,15-07-2015,37,FALSE,TRUE
518,current,08-06-2015,,,FALSE,FALSE
961,canceled,08-06-2015,11-06-2015,3,FALSE,TRUE
384,current,08-06-2015,,,FALSE,FALSE
1075,canceled,09-06-2015,16-08-2015,68,FALSE,TRUE
888,current,09-06-2015,,,FALSE,FALSE
1227,current,09-06-2015,,,FALSE,FALSE
176,current,08-07-2015,,,FALSE,FALSE
1133,canceled,09-07-2015,15-07-2015,6,FALSE,TRUE
1231,current,09-07-2015,,,FALSE,FALSE
1005,canceled,09-07-2015,11-07-2015,2,FALSE,TRUE
999,canceled,10-02-2015,13-02-2015,3,FALSE,TRUE
391,current,10-02-2015,,,FALSE,FALSE
1188,canceled,10-02-2015,17-03-2015,35,FALSE,TRUE
1200,canceled,04-03-2015,11-04-2015,38,FALSE,TRUE
1196,canceled,04-03-2015,11-03-2015,7,FALSE,TRUE
113,canceled,04-03-2015,11-07-2015,129,FALSE,TRUE
409,current,06-03-2015,,,FALSE,FALSE
1082,canceled,06-03-2015,13-04-2015,38,FALSE,TRUE
872,current,06-03-2015,,,FALSE,FALSE
860,canceled,07-03-2015,11-03-2015,4,FALSE,TRUE
828,canceled,09-03-2015,16-04-2015,38,FALSE,TRUE
795,canceled,09-03-2015,13-03-2015,4,FALSE,TRUE
1100,canceled,10-03-2015,16-03-2015,6,FALSE,TRUE
172,current,10-03-2015,,,FALSE,FALSE
809,canceled,10-03-2015,14-03-2015,4,FALSE,TRUE
1276,current,10-03-2015,,,FALSE,FALSE
542,current,10-07-2015,,,FALSE,FALSE
1063,canceled,14-07-2015,14-07-2015,0,FALSE,TRUE
701,canceled,16-07-2015,20-07-2015,4,FALSE,TRUE
526,current,16-07-2015,,,FALSE,FALSE
1255,canceled,17-07-2015,23-07-2015,6,FALSE,TRUE
355,current,17-07-2015,,,FALSE,FALSE
901,current,17-07-2015,,,FALSE,FALSE
1023,canceled,17-07-2015,20-07-2015,3,FALSE,TRUE
764,current,17-07-2015,,,FALSE,FALSE
210,current,11-03-2015,,,FALSE,FALSE
1048,current,11-03-2015,,,FALSE,FALSE
543,current,01-04-2015,,,FALSE,FALSE
1149,current,01-04-2015,,,FALSE,FALSE
1175,canceled,02-04-2015,09-06-2015,68,FALSE,TRUE
781,current,02-04-2015,,,FALSE,FALSE
425,current,05-04-2015,,,FALSE,FALSE
118,current,06-04-2015,,,FALSE,FALSE
310,current,06-04-2015,,,FALSE,FALSE
19,canceled,06-04-2015,13-07-2015,98,FALSE,TRUE
1070,current,19-07-2015,,,FALSE,FALSE
798,current,19-07-2015,,,FALSE,FALSE
1270,canceled,20-07-2015,20-07-2015,0,FALSE,TRUE
548,current,20-07-2015,,,FALSE,FALSE
1143,current,11-08-2015,,,FALSE,FALSE
931,current,11-08-2015,,,FALSE,FALSE
1056,current,12-08-2015,,,FALSE,FALSE
1235,current,12-08-2015,,,FALSE,FALSE
417,current,12-08-2015,,,FALSE,FALSE
794,current,13-08-2015,,,FALSE,FALSE
921,canceled,17-08-2015,21-08-2015,4,FALSE,TRUE
816,current,20-08-2015,,,FALSE,FALSE
1269,current,21-08-2015,,,FALSE,FALSE
1067,current,22-08-2015,,,FALSE,FALSE
1157,current,22-08-2015,,,FALSE,FALSE
980,canceled,08-04-2015,14-04-2015,6,FALSE,TRUE
726,canceled,08-04-2015,15-05-2015,37,FALSE,TRUE
177,current,10-04-2015,,,FALSE,FALSE
797,current,24-04-2015,,,FALSE,FALSE
49,current,24-04-2015,,,FALSE,FALSE
376,current,05-05-2015,,,FALSE,FALSE
1004,canceled,06-05-2015,08-05-2015,2,FALSE,TRUE
1024,canceled,06-05-2015,11-05-2015,5,FALSE,TRUE
228,current,07-05-2015,,,FALSE,FALSE
173,current,07-05-2015,,,FALSE,FALSE
422,current,08-05-2015,,,FALSE,FALSE
236,current,10-05-2015,,,FALSE,FALSE
779,canceled,10-05-2015,18-06-2015,39,FALSE,TRUE
881,canceled,11-05-2015,14-05-2015,3,FALSE,TRUE
1182,current,11-05-2015,,,FALSE,FALSE
287,current,11-05-2015,,,FALSE,FALSE
648,current,11-05-2015,,,FALSE,FALSE
1249,canceled,11-05-2015,18-07-2015,68,FALSE,TRUE
519,current,11-05-2015,,,FALSE,FALSE
1099,canceled,11-05-2015,18-07-2015,68,FALSE,TRUE
566,current,12-05-2015,,,FALSE,FALSE
846,canceled,12-05-2015,19-06-2015,38,FALSE,TRUE
1052,canceled,12-05-2015,19-07-2015,68,FALSE,TRUE
1059,canceled,12-05-2015,18-05-2015,6,FALSE,TRUE
661,canceled,12-05-2015,19-06-2015,38,FALSE,TRUE
852,current,12-05-2015,,,FALSE,FALSE
491,current,12-05-2015,,,FALSE,FALSE
445,current,13-05-2015,,,FALSE,FALSE
644,current,13-05-2015,,,FALSE,FALSE
68,current,13-05-2015,,,FALSE,FALSE
489,current,01-06-2015,,,FALSE,FALSE
911,canceled,01-06-2015,03-06-2015,2,FALSE,TRUE
1291,canceled,03-06-2015,03-06-2015,0,FALSE,TRUE
1206,current,03-06-2015,,,FALSE,FALSE
414,current,07-06-2015,,,FALSE,FALSE
226,current,08-06-2015,,,FALSE,FALSE
2,current,08-06-2015,,,FALSE,FALSE
1241,canceled,09-06-2015,09-06-2015,0,FALSE,TRUE
1187,canceled,09-06-2015,15-06-2015,6,FALSE,TRUE
1274,current,08-07-2015,,,FALSE,FALSE
218,current,08-07-2015,,,FALSE,FALSE
324,current,09-07-2015,,,FALSE,FALSE
891,canceled,09-07-2015,15-07-2015,6,FALSE,TRUE
1000,current,11-07-2015,,,FALSE,FALSE
973,current,13-07-2015,,,FALSE,FALSE
806,current,15-07-2015,,,FALSE,FALSE
1178,canceled,16-07-2015,07-08-2015,22,FALSE,TRUE
832,current,16-07-2015,,,FALSE,FALSE
1232,canceled,16-07-2015,17-07-2015,1,FALSE,TRUE
1057,canceled,17-07-2015,21-07-2015,4,FALSE,TRUE
689,current,17-07-2015,,,FALSE,FALSE
1278,current,17-07-2015,,,FALSE,FALSE
1272,canceled,17-07-2015,23-07-2015,6,FALSE,TRUE
438,current,17-07-2015,,,FALSE,FALSE
992,current,17-07-2015,,,FALSE,FALSE
575,current,17-07-2015,,,FALSE,FALSE
807,canceled,20-07-2015,22-07-2015,2,FALSE,TRUE
1298,current,11-08-2015,,,FALSE,FALSE
751,current,11-08-2015,,,FALSE,FALSE
1176,current,12-08-2015,,,FALSE,FALSE
1110,current,13-08-2015,,,FALSE,FALSE
1116,canceled,15-08-2015,18-08-2015,3,FALSE,TRUE
874,current,22-08-2015,,,FALSE,FALSE
686,current,23-08-2015,,,FALSE,FALSE
